DateAdded,RiskCopy,CountyReporting,TravelLabel,TravelStatus,DateAddedCopy,Risk,BigIslandCnt,OahuCnt,KauaiCnt,MauiCnt,Count,TotNumber
7/15/2021,Community-Associated,Hawaii,No Travel History,No Travel History,7/15/2021,Community-Associated,16,0,0,0,16,16
7/17/2021,Community-Associated,Hawaii,No Travel History,No Travel History,7/17/2021,Community-Associated,16,0,0,0,16,16
10/15/2021,Community-Associated,Hawaii,No Travel History,No Travel History,10/15/2021,Community-Associated,16,0,0,0,16,16
10/18/2021,Community-Associated,Hawaii,No Travel History,No Travel History,10/18/2021,Community-Associated,16,0,0,0,16,16
5/30/2021,Community-Associated,Hawaii,No Travel History,No Travel History,5/30/2021,Community-Associated,17,0,0,0,17,17
7/14/2021,Community-Associated,Hawaii,No Travel History,No Travel History,7/14/2021,Community-Associated,17,0,0,0,17,17
10/20/2021,Community-Associated,Hawaii,No Travel History,No Travel History,10/20/2021,Community-Associated,17,0,0,0,17,17
7/8/2021,Community-Associated,Hawaii,No Travel History,No Travel History,7/8/2021,Community-Associated,18,0,0,0,18,18
10/21/2021,Community-Associated,Hawaii,No Travel History,No Travel History,10/21/2021,Community-Associated,18,0,0,0,18,18
9/26/2021,Community-Associated,Hawaii,No Travel History,No Travel History,9/26/2021,Community-Associated,19,0,0,0,19,19
7/24/2021,Community-Associated,Hawaii,No Travel History,No Travel History,7/24/2021,Community-Associated,20,0,0,0,20,20
10/2/2021,Community-Associated,Hawaii,No Travel History,No Travel History,10/2/2021,Community-Associated,20,0,0,0,20,20
10/8/2021,Community-Associated,Hawaii,No Travel History,No Travel History,10/8/2021,Community-Associated,22,0,0,0,22,22
10/11/2021,Community-Associated,Hawaii,No Travel History,No Travel History,10/11/2021,Community-Associated,22,0,0,0,22,22
10/13/2021,Community-Associated,Hawaii,No Travel History,No Travel History,10/13/2021,Community-Associated,23,0,0,0,23,23
6/2/2021,Community-Associated,Hawaii,No Travel History,No Travel History,6/2/2021,Community-Associated,25,0,0,0,25,25
7/25/2021,Community-Associated,Hawaii,No Travel History,No Travel History,7/25/2021,Community-Associated,25,0,0,0,25,25
6/9/2021,Community-Associated,Hawaii,No Travel History,No Travel History,6/9/2021,Community-Associated,27,0,0,0,27,27
10/4/2021,Community-Associated,Hawaii,No Travel History,No Travel History,10/4/2021,Community-Associated,28,0,0,0,28,28
9/30/2021,Community-Associated,Hawaii,No Travel History,No Travel History,9/30/2021,Community-Associated,29,0,0,0,29,29
10/14/2021,Community-Associated,Hawaii,No Travel History,No Travel History,10/14/2021,Community-Associated,29,0,0,0,29,29
6/17/2021,Community-Associated,Hawaii,No Travel History,No Travel History,6/17/2021,Community-Associated,30,0,0,0,30,30
10/7/2021,Community-Associated,Hawaii,No Travel History,No Travel History,10/7/2021,Community-Associated,30,0,0,0,30,30
10/12/2021,Community-Associated,Hawaii,No Travel History,No Travel History,10/12/2021,Community-Associated,31,0,0,0,31,31
9/25/2021,Community-Associated,Hawaii,No Travel History,No Travel History,9/25/2021,Community-Associated,32,0,0,0,32,32
6/4/2021,Community-Associated,Hawaii,No Travel History,No Travel History,6/4/2021,Community-Associated,34,0,0,0,34,34
7/21/2021,Community-Associated,Hawaii,No Travel History,No Travel History,7/21/2021,Community-Associated,35,0,0,0,35,35
9/20/2021,Community-Associated,Hawaii,No Travel History,No Travel History,9/20/2021,Community-Associated,35,0,0,0,35,35
9/27/2021,Community-Associated,Hawaii,No Travel History,No Travel History,9/27/2021,Community-Associated,36,0,0,0,36,36
10/5/2021,Community-Associated,Hawaii,No Travel History,No Travel History,10/5/2021,Community-Associated,36,0,0,0,36,36
10/6/2021,Community-Associated,Hawaii,No Travel History,No Travel History,10/6/2021,Community-Associated,37,0,0,0,37,37
9/12/2021,Community-Associated,Hawaii,No Travel History,No Travel History,9/12/2021,Community-Associated,38,0,0,0,38,38
7/22/2021,Community-Associated,Hawaii,No Travel History,No Travel History,7/22/2021,Community-Associated,39,0,0,0,39,39
9/19/2021,Community-Associated,Hawaii,No Travel History,No Travel History,9/19/2021,Community-Associated,40,0,0,0,40,40
7/20/2021,Community-Associated,Hawaii,No Travel History,No Travel History,7/20/2021,Community-Associated,41,0,0,0,41,41
10/1/2021,Community-Associated,Hawaii,No Travel History,No Travel History,10/1/2021,Community-Associated,41,0,0,0,41,41
6/10/2021,Community-Associated,Hawaii,No Travel History,No Travel History,6/10/2021,Community-Associated,47,0,0,0,47,47
9/24/2021,Community-Associated,Hawaii,No Travel History,No Travel History,9/24/2021,Community-Associated,48,0,0,0,48,48
9/28/2021,Community-Associated,Hawaii,No Travel History,No Travel History,9/28/2021,Community-Associated,48,0,0,0,48,48
7/23/2021,Community-Associated,Hawaii,No Travel History,No Travel History,7/23/2021,Community-Associated,49,0,0,0,49,49
8/2/2021,Community-Associated,Hawaii,No Travel History,No Travel History,8/2/2021,Community-Associated,49,0,0,0,49,49
7/27/2021,Community-Associated,Hawaii,No Travel History,No Travel History,7/27/2021,Community-Associated,55,0,0,0,55,55
9/5/2021,Community-Associated,Hawaii,No Travel History,No Travel History,9/5/2021,Community-Associated,55,0,0,0,55,55
9/7/2021,Community-Associated,Hawaii,No Travel History,No Travel History,9/7/2021,Community-Associated,55,0,0,0,55,55
9/18/2021,Community-Associated,Hawaii,No Travel History,No Travel History,9/18/2021,Community-Associated,57,0,0,0,57,57
8/30/2021,Community-Associated,Hawaii,No Travel History,No Travel History,8/30/2021,Community-Associated,58,0,0,0,58,58
8/1/2021,Community-Associated,Hawaii,No Travel History,No Travel History,8/1/2021,Community-Associated,60,0,0,0,60,60
9/29/2021,Community-Associated,Hawaii,No Travel History,No Travel History,9/29/2021,Community-Associated,60,0,0,0,60,60
8/29/2021,Community-Associated,Hawaii,No Travel History,No Travel History,8/29/2021,Community-Associated,61,0,0,0,61,61
9/23/2021,Community-Associated,Hawaii,No Travel History,No Travel History,9/23/2021,Community-Associated,63,0,0,0,63,63
5/28/2021,Community-Associated,Hawaii,No Travel History,No Travel History,5/28/2021,Community-Associated,64,0,0,0,64,64
8/7/2021,Community-Associated,Hawaii,No Travel History,No Travel History,8/7/2021,Community-Associated,66,0,0,0,66,66
9/22/2021,Community-Associated,Hawaii,No Travel History,No Travel History,9/22/2021,Community-Associated,66,0,0,0,66,66
8/8/2021,Community-Associated,Hawaii,No Travel History,No Travel History,8/8/2021,Community-Associated,69,0,0,0,69,69
9/13/2021,Community-Associated,Hawaii,No Travel History,No Travel History,9/13/2021,Community-Associated,69,0,0,0,69,69
8/9/2021,Community-Associated,Hawaii,No Travel History,No Travel History,8/9/2021,Community-Associated,70,0,0,0,70,70
7/31/2021,Community-Associated,Hawaii,No Travel History,No Travel History,7/31/2021,Community-Associated,71,0,0,0,71,71
9/17/2021,Community-Associated,Hawaii,No Travel History,No Travel History,9/17/2021,Community-Associated,72,0,0,0,72,72
8/15/2021,Community-Associated,Hawaii,No Travel History,No Travel History,8/15/2021,Community-Associated,73,0,0,0,73,73
9/16/2021,Community-Associated,Hawaii,No Travel History,No Travel History,9/16/2021,Community-Associated,74,0,0,0,74,74
9/21/2021,Community-Associated,Hawaii,No Travel History,No Travel History,9/21/2021,Community-Associated,76,0,0,0,76,76
8/14/2021,Community-Associated,Hawaii,No Travel History,No Travel History,8/14/2021,Community-Associated,79,0,0,0,79,79
9/11/2021,Community-Associated,Hawaii,No Travel History,No Travel History,9/11/2021,Community-Associated,79,0,0,0,79,79
9/15/2021,Community-Associated,Hawaii,No Travel History,No Travel History,9/15/2021,Community-Associated,79,0,0,0,79,79
8/16/2021,Community-Associated,Hawaii,No Travel History,No Travel History,8/16/2021,Community-Associated,85,0,0,0,85,85
7/30/2021,Community-Associated,Hawaii,No Travel History,No Travel History,7/30/2021,Community-Associated,89,0,0,0,89,89
8/23/2021,Community-Associated,Hawaii,No Travel History,No Travel History,8/23/2021,Community-Associated,93,0,0,0,93,93
7/29/2021,Community-Associated,Hawaii,No Travel History,No Travel History,7/29/2021,Community-Associated,94,0,0,0,94,94
9/6/2021,Community-Associated,Hawaii,No Travel History,No Travel History,9/6/2021,Community-Associated,94,0,0,0,94,94
9/14/2021,Community-Associated,Hawaii,No Travel History,No Travel History,9/14/2021,Community-Associated,95,0,0,0,95,95
7/28/2021,Community-Associated,Hawaii,No Travel History,No Travel History,7/28/2021,Community-Associated,96,0,0,0,96,96
9/3/2021,Community-Associated,Hawaii,No Travel History,No Travel History,9/3/2021,Community-Associated,96,0,0,0,96,96
8/5/2021,Community-Associated,Hawaii,No Travel History,No Travel History,8/5/2021,Community-Associated,97,0,0,0,97,97
8/4/2021,Community-Associated,Hawaii,No Travel History,No Travel History,8/4/2021,Community-Associated,103,0,0,0,103,103
9/10/2021,Community-Associated,Hawaii,No Travel History,No Travel History,9/10/2021,Community-Associated,104,0,0,0,104,104
8/22/2021,Community-Associated,Hawaii,No Travel History,No Travel History,8/22/2021,Community-Associated,105,0,0,0,105,105
9/9/2021,Community-Associated,Hawaii,No Travel History,No Travel History,9/9/2021,Community-Associated,106,0,0,0,106,106
8/21/2021,Community-Associated,Hawaii,No Travel History,No Travel History,8/21/2021,Community-Associated,107,0,0,0,107,107
8/6/2021,Community-Associated,Hawaii,No Travel History,No Travel History,8/6/2021,Community-Associated,114,0,0,0,114,114
8/10/2021,Community-Associated,Hawaii,No Travel History,No Travel History,8/10/2021,Community-Associated,116,0,0,0,116,116
8/3/2021,Community-Associated,Hawaii,No Travel History,No Travel History,8/3/2021,Community-Associated,119,0,0,0,119,119
9/4/2021,Community-Associated,Hawaii,No Travel History,No Travel History,9/4/2021,Community-Associated,119,0,0,0,119,119
8/26/2021,Community-Associated,Hawaii,No Travel History,No Travel History,8/26/2021,Community-Associated,122,0,0,0,122,122
8/13/2021,Community-Associated,Hawaii,No Travel History,No Travel History,8/13/2021,Community-Associated,124,0,0,0,124,124
9/1/2021,Community-Associated,Hawaii,No Travel History,No Travel History,9/1/2021,Community-Associated,124,0,0,0,124,124
8/12/2021,Community-Associated,Hawaii,No Travel History,No Travel History,8/12/2021,Community-Associated,130,0,0,0,130,130
8/19/2021,Community-Associated,Hawaii,No Travel History,No Travel History,8/19/2021,Community-Associated,130,0,0,0,130,130
9/2/2021,Community-Associated,Hawaii,No Travel History,No Travel History,9/2/2021,Community-Associated,130,0,0,0,130,130
9/8/2021,Community-Associated,Hawaii,No Travel History,No Travel History,9/8/2021,Community-Associated,131,0,0,0,131,131
8/28/2021,Community-Associated,Hawaii,No Travel History,No Travel History,8/28/2021,Community-Associated,133,0,0,0,133,133
8/11/2021,Community-Associated,Hawaii,No Travel History,No Travel History,8/11/2021,Community-Associated,149,0,0,0,149,149
8/31/2021,Community-Associated,Hawaii,No Travel History,No Travel History,8/31/2021,Community-Associated,158,0,0,0,158,158
8/17/2021,Community-Associated,Hawaii,No Travel History,No Travel History,8/17/2021,Community-Associated,159,0,0,0,159,159
8/20/2021,Community-Associated,Hawaii,No Travel History,No Travel History,8/20/2021,Community-Associated,160,0,0,0,160,160
8/18/2021,Community-Associated,Hawaii,No Travel History,No Travel History,8/18/2021,Community-Associated,163,0,0,0,163,163
8/25/2021,Community-Associated,Hawaii,No Travel History,No Travel History,8/25/2021,Community-Associated,170,0,0,0,170,170
8/24/2021,Community-Associated,Hawaii,No Travel History,No Travel History,8/24/2021,Community-Associated,181,0,0,0,181,181
8/27/2021,Community-Associated,Hawaii,No Travel History,No Travel History,8/27/2021,Community-Associated,196,0,0,0,196,196
11/20/2020,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,11/20/2020,Travel-Associated (Non-Resident),1,0,0,0,1,1
11/21/2020,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,11/21/2020,Travel-Associated (Non-Resident),1,0,0,0,1,1
11/25/2020,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,11/25/2020,Travel-Associated (Non-Resident),1,0,0,0,1,1
11/28/2020,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,11/28/2020,Travel-Associated (Non-Resident),1,0,0,0,1,1
11/29/2020,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,11/29/2020,Travel-Associated (Non-Resident),1,0,0,0,1,1
12/2/2020,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,12/2/2020,Travel-Associated (Non-Resident),1,0,0,0,1,1
12/3/2020,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,12/3/2020,Travel-Associated (Non-Resident),1,0,0,0,1,1
12/4/2020,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,12/4/2020,Travel-Associated (Non-Resident),1,0,0,0,1,1
12/11/2020,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,12/11/2020,Travel-Associated (Non-Resident),1,0,0,0,1,1
12/13/2020,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,12/13/2020,Travel-Associated (Non-Resident),1,0,0,0,1,1
12/14/2020,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,12/14/2020,Travel-Associated (Non-Resident),1,0,0,0,1,1
12/16/2020,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,12/16/2020,Travel-Associated (Non-Resident),1,0,0,0,1,1
12/17/2020,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,12/17/2020,Travel-Associated (Non-Resident),1,0,0,0,1,1
12/19/2020,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,12/19/2020,Travel-Associated (Non-Resident),1,0,0,0,1,1
1/6/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,1/6/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
1/15/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,1/15/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
1/18/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,1/18/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
1/20/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,1/20/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
1/23/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,1/23/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
1/30/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,1/30/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
2/2/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,2/2/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
2/7/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,2/7/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
2/9/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,2/9/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
2/19/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,2/19/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
2/22/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,2/22/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
2/26/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,2/26/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
2/28/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,2/28/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
3/4/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,3/4/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
3/8/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,3/8/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
3/9/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,3/9/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
3/23/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,3/23/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
3/24/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,3/24/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
3/29/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,3/29/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
3/30/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,3/30/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
3/31/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,3/31/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
4/1/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,4/1/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
4/12/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,4/12/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
4/20/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,4/20/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
5/12/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,5/12/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
5/21/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,5/21/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
5/24/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,5/24/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
6/5/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,6/5/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
6/16/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,6/16/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
6/17/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,6/17/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
6/21/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,6/21/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
7/8/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,7/8/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
7/10/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,7/10/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
7/16/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,7/16/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
7/17/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,7/17/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
7/24/2021,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,7/24/2021,Travel-Associated (Non-Resident),1,0,0,0,1,1
